model_timestamp,local_datetime_naive,date,hour,dayofweek,month,load,pred_load_lr,pred_load_xgb,error_xgb,abs_error_xgb
2026-03-16 10:00:00,2026-03-16 10:00:00,2026-03-16,10,0,3,11602,11555.947083951001,11652.036,-50.0361328125,50.0361328125
2026-03-16 11:00:00,2026-03-16 11:00:00,2026-03-16,11,0,3,11669,11527.784764334625,11561.349,107.6513671875,107.6513671875
2026-03-16 12:00:00,2026-03-16 12:00:00,2026-03-16,12,0,3,11565,11674.221490740945,11650.128,-85.1279296875,85.1279296875
2026-03-16 13:00:00,2026-03-16 13:00:00,2026-03-16,13,0,3,11533,11516.32153174396,11536.831,-3.8310546875,3.8310546875
2026-03-16 14:00:00,2026-03-16 14:00:00,2026-03-16,14,0,3,11420,11521.338696498327,11478.495,-58.4951171875,58.4951171875
2026-03-16 15:00:00,2026-03-16 15:00:00,2026-03-16,15,0,3,11390,11355.593993198636,11398.202,-8.2021484375,8.2021484375
2026-03-16 16:00:00,2026-03-16 16:00:00,2026-03-16,16,0,3,11506,11367.018110542274,11480.261,25.7392578125,25.7392578125
2026-03-16 17:00:00,2026-03-16 17:00:00,2026-03-16,17,0,3,11505,11550.5877577083,11630.396,-125.396484375,125.396484375
2026-03-16 18:00:00,2026-03-16 18:00:00,2026-03-16,18,0,3,11378,11480.460859792047,11413.905,-35.9052734375,35.9052734375
2026-03-16 19:00:00,2026-03-16 19:00:00,2026-03-16,19,0,3,11425,11286.472595939607,11295.221,129.779296875,129.779296875
2026-03-16 20:00:00,2026-03-16 20:00:00,2026-03-16,20,0,3,11337,11416.140921749096,11389.883,-52.8828125,52.8828125
2026-03-16 21:00:00,2026-03-16 21:00:00,2026-03-16,21,0,3,11017,11232.598149442842,11164.101,-147.1005859375,147.1005859375
2026-03-16 22:00:00,2026-03-16 22:00:00,2026-03-16,22,0,3,10663,10759.03738883057,10715.836,-52.8359375,52.8359375
2026-03-16 23:00:00,2026-03-16 23:00:00,2026-03-16,23,0,3,10349,10365.767673885399,10380.369,-31.369140625,31.369140625
2026-03-17 00:00:00,2026-03-17 00:00:00,2026-03-17,0,1,3,10134,10170.921803458461,10183.172,-49.171875,49.171875
2026-03-17 01:00:00,2026-03-17 01:00:00,2026-03-17,1,1,3,9968,10011.152146313374,10053.818,-85.818359375,85.818359375
2026-03-17 02:00:00,2026-03-17 02:00:00,2026-03-17,2,1,3,9910,9895.537672443297,9910.282,-0.2822265625,0.2822265625
2026-03-17 03:00:00,2026-03-17 03:00:00,2026-03-17,3,1,3,9858,9941.940531423885,9925.486,-67.486328125,67.486328125
2026-03-17 04:00:00,2026-03-17 04:00:00,2026-03-17,4,1,3,9912,9942.350571982664,9914.723,-2.72265625,2.72265625
2026-03-17 05:00:00,2026-03-17 05:00:00,2026-03-17,5,1,3,10137,10100.74531113158,10095.579,41.4208984375,41.4208984375
2026-03-17 06:00:00,2026-03-17 06:00:00,2026-03-17,6,1,3,10568,10442.701518952364,10580.507,-12.5068359375,12.5068359375
2026-03-17 07:00:00,2026-03-17 07:00:00,2026-03-17,7,1,3,10991,10937.537281592544,10992.764,-1.763671875,1.763671875
2026-03-17 08:00:00,2026-03-17 08:00:00,2026-03-17,8,1,3,11086,11274.063444520994,11151.523,-65.5234375,65.5234375
2026-03-17 09:00:00,2026-03-17 09:00:00,2026-03-17,9,1,3,11069,11147.241951971237,11136.464,-67.4638671875,67.4638671875
2026-03-17 10:00:00,2026-03-17 10:00:00,2026-03-17,10,1,3,11069,11058.92858597451,11090.126,-21.1259765625,21.1259765625
2026-03-17 11:00:00,2026-03-17 11:00:00,2026-03-17,11,1,3,11049,11076.774227320431,11089.038,-40.0380859375,40.0380859375
2026-03-17 12:00:00,2026-03-17 12:00:00,2026-03-17,12,1,3,11018,11071.223333894743,11017.314,0.685546875,0.685546875
2026-03-17 13:00:00,2026-03-17 13:00:00,2026-03-17,13,1,3,10955,11058.546465551753,11045.185,-90.1845703125,90.1845703125
2026-03-17 14:00:00,2026-03-17 14:00:00,2026-03-17,14,1,3,10929,10962.786467870963,10948.208,-19.2080078125,19.2080078125
2026-03-17 15:00:00,2026-03-17 15:00:00,2026-03-17,15,1,3,11045,10942.16969375769,10958.995,86.0048828125,86.0048828125
2026-03-17 16:00:00,2026-03-17 16:00:00,2026-03-17,16,1,3,11118,11119.06212955561,11194.225,-76.224609375,76.224609375
2026-03-17 17:00:00,2026-03-17 17:00:00,2026-03-17,17,1,3,11135,11146.702112137162,11239.958,-104.9580078125,104.9580078125
2026-03-17 18:00:00,2026-03-17 18:00:00,2026-03-17,18,1,3,11055,11106.385155064672,11053.537,1.462890625,1.462890625
2026-03-17 19:00:00,2026-03-17 19:00:00,2026-03-17,19,1,3,11144,10962.730927562836,10952.252,191.748046875,191.748046875
2026-03-17 20:00:00,2026-03-17 20:00:00,2026-03-17,20,1,3,11210,11126.561376341951,11138.438,71.5615234375,71.5615234375
2026-03-17 21:00:00,2026-03-17 21:00:00,2026-03-17,21,1,3,11018,11150.150603390432,11084.973,-66.97265625,66.97265625
2026-03-17 22:00:00,2026-03-17 22:00:00,2026-03-17,22,1,3,10712,10797.265938492576,10745.503,-33.5029296875,33.5029296875
2026-03-17 23:00:00,2026-03-17 23:00:00,2026-03-17,23,1,3,10410,10405.449399730207,10444.868,-34.8681640625,34.8681640625
2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18,0,2,3,10187,10195.840126351615,10210.682,-23.681640625,23.681640625
2026-03-18 01:00:00,2026-03-18 01:00:00,2026-03-18,1,2,3,10118,10010.486637644786,10068.113,49.88671875,49.88671875
2026-03-18 02:00:00,2026-03-18 02:00:00,2026-03-18,2,2,3,10079,10034.076661154182,10054.242,24.7578125,24.7578125
2026-03-18 03:00:00,2026-03-18 03:00:00,2026-03-18,3,2,3,10062,10045.532520159464,10067.304,-5.3037109375,5.3037109375
2026-03-18 04:00:00,2026-03-18 04:00:00,2026-03-18,4,2,3,10142,10090.050063996383,10083.795,58.205078125,58.205078125
2026-03-18 05:00:00,2026-03-18 05:00:00,2026-03-18,5,2,3,10301,10272.549746157143,10315.609,-14.609375,14.609375
2026-03-18 06:00:00,2026-03-18 06:00:00,2026-03-18,6,2,3,10651,10505.855650747264,10641.384,9.6162109375,9.6162109375
2026-03-18 07:00:00,2026-03-18 07:00:00,2026-03-18,7,2,3,11097,10930.960733192502,11025.11,71.8896484375,71.8896484375
2026-03-18 08:00:00,2026-03-18 08:00:00,2026-03-18,8,2,3,11180,11350.350451502138,11161.555,18.4453125,18.4453125
2026-03-18 09:00:00,2026-03-18 09:00:00,2026-03-18,9,2,3,11189,11196.530500840187,11211.953,-22.953125,22.953125
2026-03-18 10:00:00,2026-03-18 10:00:00,2026-03-18,10,2,3,11208,11159.401507493436,11202.427,5.5732421875,5.5732421875
2026-03-18 11:00:00,2026-03-18 11:00:00,2026-03-18,11,2,3,11214,11190.357447271152,11185.141,28.859375,28.859375
2026-03-18 12:00:00,2026-03-18 12:00:00,2026-03-18,12,2,3,11174,11211.349693783448,11163.254,10.74609375,10.74609375
2026-03-18 13:00:00,2026-03-18 13:00:00,2026-03-18,13,2,3,11074,11181.174387571516,11149.611,-75.611328125,75.611328125
2026-03-18 14:00:00,2026-03-18 14:00:00,2026-03-18,14,2,3,11019,11043.242392467897,11052.367,-33.3671875,33.3671875
2026-03-18 15:00:00,2026-03-18 15:00:00,2026-03-18,15,2,3,10930,11003.002329423507,11041.29,-111.2900390625,111.2900390625
2026-03-18 16:00:00,2026-03-18 16:00:00,2026-03-18,16,2,3,11021,10888.991939428988,10949.299,71.701171875,71.701171875
2026-03-18 17:00:00,2026-03-18 17:00:00,2026-03-18,17,2,3,11134,11063.338552735333,11129.469,4.53125,4.53125
2026-03-18 18:00:00,2026-03-18 18:00:00,2026-03-18,18,2,3,11120,11164.371589351445,11076.093,43.9072265625,43.9072265625
2026-03-18 19:00:00,2026-03-18 19:00:00,2026-03-18,19,2,3,11108,11074.583048653434,11068.051,39.94921875,39.94921875
2026-03-18 20:00:00,2026-03-18 20:00:00,2026-03-18,20,2,3,11210,11046.550048872004,11038.923,171.0771484375,171.0771484375
2026-03-18 21:00:00,2026-03-18 21:00:00,2026-03-18,21,2,3,11077,11167.318088048436,11072.0205,4.9794921875,4.9794921875
2026-03-18 22:00:00,2026-03-18 22:00:00,2026-03-18,22,2,3,10735,10888.617844973376,10843.286,-108.2861328125,108.2861328125
2026-03-18 23:00:00,2026-03-18 23:00:00,2026-03-18,23,2,3,10422,10409.782758578805,10433.74,-11.740234375,11.740234375
2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19,0,3,3,10262,10205.929326529731,10213.256,48.744140625,48.744140625
2026-03-19 01:00:00,2026-03-19 01:00:00,2026-03-19,1,3,3,10162,10120.946348676716,10147.284,14.7158203125,14.7158203125
2026-03-19 02:00:00,2026-03-19 02:00:00,2026-03-19,2,3,3,10049,10058.820713271836,10071.515,-22.5146484375,22.5146484375
2026-03-19 03:00:00,2026-03-19 03:00:00,2026-03-19,3,3,3,9988,9969.641975812447,10041.882,-53.8818359375,53.8818359375
2026-03-19 04:00:00,2026-03-19 04:00:00,2026-03-19,4,3,3,10076,9988.840946569051,10028.561,47.439453125,47.439453125
2026-03-19 05:00:00,2026-03-19 05:00:00,2026-03-19,5,3,3,10252,10204.176839553895,10257.405,-5.4052734375,5.4052734375
2026-03-19 06:00:00,2026-03-19 06:00:00,2026-03-19,6,3,3,10659,10459.960624150974,10622.315,36.6845703125,36.6845703125
2026-03-19 07:00:00,2026-03-19 07:00:00,2026-03-19,7,3,3,11088,10960.7268688615,11077.119,10.880859375,10.880859375
2026-03-19 08:00:00,2026-03-19 08:00:00,2026-03-19,8,3,3,11184,11320.848011911128,11164.982,19.017578125,19.017578125
2026-03-19 09:00:00,2026-03-19 09:00:00,2026-03-19,9,3,3,11222,11195.253543686145,11205.257,16.7431640625,16.7431640625
2026-03-19 10:00:00,2026-03-19 10:00:00,2026-03-19,10,3,3,11179,11194.000102150223,11231.191,-52.19140625,52.19140625
2026-03-19 11:00:00,2026-03-19 11:00:00,2026-03-19,11,3,3,11100,11123.841834542352,11155.562,-55.5615234375,55.5615234375
2026-03-19 12:00:00,2026-03-19 12:00:00,2026-03-19,12,3,3,10982,11060.511068918075,11047.8125,-65.8125,65.8125
2026-03-19 13:00:00,2026-03-19 13:00:00,2026-03-19,13,3,3,10968,10948.389715516525,10952.306,15.6943359375,15.6943359375
2026-03-19 14:00:00,2026-03-19 14:00:00,2026-03-19,14,3,3,10954,10981.679453350212,10962.652,-8.65234375,8.65234375
2026-03-19 15:00:00,2026-03-19 15:00:00,2026-03-19,15,3,3,10990,10960.698546519337,10967.624,22.3759765625,22.3759765625
2026-03-19 16:00:00,2026-03-19 16:00:00,2026-03-19,16,3,3,11047,11022.033433439532,11076.913,-29.9130859375,29.9130859375
2026-03-19 17:00:00,2026-03-19 17:00:00,2026-03-19,17,3,3,11040,11083.833359189986,11141.296,-101.2958984375,101.2958984375
2026-03-19 18:00:00,2026-03-19 18:00:00,2026-03-19,18,3,3,10921,11026.534313550887,10974.08,-53.080078125,53.080078125
2026-03-19 19:00:00,2026-03-19 19:00:00,2026-03-19,19,3,3,10982,10840.325242610805,10859.256,122.744140625,122.744140625
2026-03-19 20:00:00,2026-03-19 20:00:00,2026-03-19,20,3,3,11012,10983.854989497668,10974.074,37.92578125,37.92578125
2026-03-19 21:00:00,2026-03-19 21:00:00,2026-03-19,21,3,3,10920,10966.332626802252,10911.338,8.662109375,8.662109375
2026-03-19 22:00:00,2026-03-19 22:00:00,2026-03-19,22,3,3,10633,10778.4484794499,10686.299,-53.298828125,53.298828125
2026-03-19 23:00:00,2026-03-19 23:00:00,2026-03-19,23,3,3,10351,10358.471295501424,10371.175,-20.1748046875,20.1748046875
2026-03-20 00:00:00,2026-03-20 00:00:00,2026-03-20,0,4,3,10157,10190.863738193762,10191.306,-34.3056640625,34.3056640625
2026-03-20 01:00:00,2026-03-20 01:00:00,2026-03-20,1,4,3,10038,10037.134646508786,10056.67,-18.669921875,18.669921875
2026-03-20 02:00:00,2026-03-20 02:00:00,2026-03-20,2,4,3,9949,9962.565644584778,9974.284,-25.2841796875,25.2841796875
2026-03-20 03:00:00,2026-03-20 03:00:00,2026-03-20,3,4,3,9935,9916.10984972971,9943.35,-8.349609375,8.349609375
2026-03-20 04:00:00,2026-03-20 04:00:00,2026-03-20,4,4,3,10062,9988.648222843269,9994.734,67.265625,67.265625
2026-03-20 05:00:00,2026-03-20 05:00:00,2026-03-20,5,4,3,10235,10234.75074095456,10329.614,-94.6142578125,94.6142578125
2026-03-20 06:00:00,2026-03-20 06:00:00,2026-03-20,6,4,3,10627,10459.090845289289,10590.999,36.0009765625,36.0009765625
2026-03-20 07:00:00,2026-03-20 07:00:00,2026-03-20,7,4,3,10969,10933.833128527178,11050.679,-81.6787109375,81.6787109375
2026-03-20 08:00:00,2026-03-20 08:00:00,2026-03-20,8,4,3,11195,11181.497106543782,11070.362,124.6376953125,124.6376953125
2026-03-20 09:00:00,2026-03-20 09:00:00,2026-03-20,9,4,3,11306,11292.377827234335,11257.062,48.9384765625,48.9384765625
